date,state,gdp_nom,gdp_act_per_capita
1980-01-01,Alabama,36006,31390.867569499052
1981-01-01,Alabama,40084,31062.68558659153
1982-01-01,Alabama,41478,29640.705149521178
1983-01-01,Alabama,45248,31108.33789138644
1984-01-01,Alabama,49713,32625.11390110678
1985-01-01,Alabama,53688,33856.4860496673
1986-01-01,Alabama,56046,33830.6069121285
1987-01-01,Alabama,60586,35865.741099313935
1988-01-01,Alabama,65435,37120.684099944505
1989-01-01,Alabama,67875,36794.59263535105
1990-01-01,Alabama,71085,39684.866360688684
1991-01-01,Alabama,75293,39373.42160535501
1992-01-01,Alabama,80450,40385.74376459625
1993-01-01,Alabama,83453,40150.02070961709
1994-01-01,Alabama,88581,41318.580746004256
1995-01-01,Alabama,94021,42126.56845014598
1996-01-01,Alabama,97941,42215.2803709325
1980-01-01,Alaska,15138,127883.74470216
1981-01-01,Alaska,21665,157204.76264245473
1982-01-01,Alaska,23348,145662.33328479168
1983-01-01,Alaska,22548,124865.60938706729
1984-01-01,Alaska,23829,120302.9187161491
1985-01-01,Alaska,26219,123349.15536587687
1986-01-01,Alaska,18849,83441.92623739068
1987-01-01,Alaska,22258,98099.99248657611
1988-01-01,Alaska,21307,89740.47364158594
1989-01-01,Alaska,23357,93263.93679053476
1990-01-01,Alaska,24987,97307.65170258319
1991-01-01,Alaska,22164,79190.29943803039
1992-01-01,Alaska,22591,78823.61023985225
1993-01-01,Alaska,22965,77505.19126643361
1994-01-01,Alaska,23110,74253.37536321972
1995-01-01,Alaska,24805,77323.76508119948
1996-01-01,Alaska,26083,75853.62558985123
1980-01-01,Arizona,30431,38005.31326718604
1981-01-01,Arizona,33703,36419.28299650888
1982-01-01,Arizona,34994,33966.44438401773
1983-01-01,Arizona,38835,35379.10702313857
1984-01-01,Arizona,45235,38249.09697614081
1985-01-01,Arizona,50080,39408.08992548258
1986-01-01,Arizona,55191,40195.47583245398
1987-01-01,Arizona,59171,40920.21661325975
1988-01-01,Arizona,63639,41092.31149820072
1989-01-01,Arizona,66390,40043.90299765815
1990-01-01,Arizona,69322,79360.95660924457
1991-01-01,Arizona,72263,77263.30916799321
1992-01-01,Arizona,79695,81347.2273687409
1993-01-01,Arizona,85157,81586.6184996505
1994-01-01,Arizona,95292,86448.2770114607
1995-01-01,Arizona,104036,87475.89345946636
1996-01-01,Arizona,113138,90199.63415226551
1980-01-01,Arkansas,20100,29843.45464916747
1981-01-01,Arkansas,22688,30043.239330922264
1982-01-01,Arkansas,23278,28460.185440694815
1983-01-01,Arkansas,25035,29366.909501118633
1984-01-01,Arkansas,28183,31508.02480771569
1985-01-01,Arkansas,29086,31311.900223047425
1986-01-01,Arkansas,30415,31424.54610533233
1987-01-01,Arkansas,32190,32665.36612903563
1988-01-01,Arkansas,34508,33624.963280159085
1989-01-01,Arkansas,36647,34122.57045215924
1990-01-01,Arkansas,38109,34612.767721886536
1991-01-01,Arkansas,40950,34800.8731655633
1992-01-01,Arkansas,44312,36010.84691015828
1993-01-01,Arkansas,46599,36058.956786153256
1994-01-01,Arkansas,50179,37008.906666928866
1995-01-01,Arkansas,53303,37582.15298238866
1996-01-01,Arkansas,56455,37568.96485507978
1980-01-01,California,324407,46530.99632194929
1981-01-01,California,365182,56617.83689154136
1982-01-01,California,389932,54361.92189372665
1983-01-01,California,423883,55762.89649358719
1984-01-01,California,483246,59554.19153555462
1985-01-01,California,528012,61691.908049120706
1986-01-01,California,568365,61402.948508287336
1987-01-01,California,620177,63878.82494755452
1988-01-01,California,678774,65753.8789595055
1989-01-01,California,734406,66803.79311118711
1990-01-01,California,788322,127412.84885208873
1991-01-01,California,801193,120129.30875314848
1992-01-01,California,819389,118181.9293314116
1993-01-01,California,833656,113540.24416109598
1994-01-01,California,862481,113492.96842036843
1995-01-01,California,908963,114751.91212236733
1996-01-01,California,958476,117110.39342762767
1980-01-01,Colorado,38151,44815.20532382464
1981-01-01,Colorado,43785,44648.43906074136
1982-01-01,Colorado,47424,43449.92803450304
1983-01-01,Colorado,50447,43542.32099125181
1984-01-01,Colorado,55949,45773.59865029893
1985-01-01,Colorado,59265,46269.79487297317
1986-01-01,Colorado,60055,44694.58500144276
1987-01-01,Colorado,62873,45835.70883120953
1988-01-01,Colorado,66265,46367.264995647216
1989-01-01,Colorado,69618,46430.68891646823
1990-01-01,Colorado,74206,59788.379351728276
1991-01-01,Colorado,78624,58387.59324335355
1992-01-01,Colorado,85110,60895.99084021414
1993-01-01,Colorado,92540,62314.02453512783
1994-01-01,Colorado,100434,63912.77697552854
1995-01-01,Colorado,108043,64076.66257198581
1996-01-01,Colorado,116045,65771.79626046713
1980-01-01,Connecticut,40257,43977.60216917029
1981-01-01,Connecticut,45065,43736.82818428956
1982-01-01,Connecticut,49392,44136.60987597315
1983-01-01,Connecticut,54424,46548.41319506111
1984-01-01,Connecticut,62067,50618.68299867596
1985-01-01,Connecticut,67434,52772.41719983661
1986-01-01,Connecticut,73490,54925.84886695988
1987-01-01,Connecticut,81251,59474.20991375151
1988-01-01,Connecticut,89328,62319.96581451062
1989-01-01,Connecticut,94578,62931.59764357708
1990-01-01,Connecticut,98976,106949.87639348279
1991-01-01,Connecticut,100229,99364.8048618063
1992-01-01,Connecticut,104171,100695.44381970554
1993-01-01,Connecticut,106319,100116.31642081337
1994-01-01,Connecticut,111171,101821.65523366023
1995-01-01,Connecticut,120800,108209.0563475815
1996-01-01,Connecticut,126744,109197.97450036871
1980-01-01,Delaware,7889,45060.95118024441
1981-01-01,Delaware,8870,45194.80401877199
1982-01-01,Delaware,9578,44841.96627114825
1983-01-01,Delaware,10671,47673.358815140746
1984-01-01,Delaware,12011,50939.197678300625
1985-01-01,Delaware,13222,53572.2584297155
1986-01-01,Delaware,14217,54583.95206510435
1987-01-01,Delaware,15553,58040.001087649594
1988-01-01,Delaware,16989,59885.3907663121
1989-01-01,Delaware,19008,63090.113943394
1990-01-01,Delaware,20118,83634.8681723078
1991-01-01,Delaware,21925,85672.50274316153
1992-01-01,Delaware,23031,85635.36193011703
1993-01-01,Delaware,23590,83101.43128337132
1994-01-01,Delaware,25128,84606.80023692177
1995-01-01,Delaware,27507,89667.16742603134
1996-01-01,Delaware,28885,89733.59932190925
1981-01-01,District of Columbia,21444,102242.32146128327
1982-01-01,District of Columbia,22782,100767.222984846
1983-01-01,District of Columbia,24308,103956.82791642238
1984-01-01,District of Columbia,26436,108245.39080432513
1985-01-01,District of Columbia,28483,112448.62045916416
1986-01-01,District of Columbia,30051,113437.63932955742
1987-01-01,District of Columbia,32240,120314.83573566988
1988-01-01,District of Columbia,35345,127979.2690074153
1989-01-01,District of Columbia,37735,132082.51918283454
1990-01-01,District of Columbia,40056,240902.2763304458
1991-01-01,District of Columbia,41806,227733.40567356517
1992-01-01,District of Columbia,43757,216165.9613666465
1993-01-01,District of Columbia,45713,214432.25030088585
1994-01-01,District of Columbia,46842,212356.05294780768
1995-01-01,District of Columbia,47123,212306.35148225055
1996-01-01,District of Columbia,47560,218612.59701361344
1980-01-01,Florida,100627,35049.802722991655
1981-01-01,Florida,115287,44354.81178870383
1982-01-01,Florida,124779,43363.769616658996
1983-01-01,Florida,139474,45179.02252103341
1984-01-01,Florida,158808,49384.3596704699
1985-01-01,Florida,173754,51505.07826149812
1986-01-01,Florida,188134,51700.91650408748
1987-01-01,Florida,206894,54658.368704910376
1988-01-01,Florida,226571,55573.853326769924
1989-01-01,Florida,243320,56326.70199028736
1990-01-01,Florida,257242,65928.91065145547
1991-01-01,Florida,267851,63516.744170352955
1992-01-01,Florida,283800,64224.09018323239
1993-01-01,Florida,302063,64774.05317469217
1994-01-01,Florida,322073,66246.24413097861
1995-01-01,Florida,340501,66212.77653978241
1996-01-01,Florida,362950,67428.7247415292
1980-01-01,Georgia,56314,34993.60829343339
1981-01-01,Georgia,63715,37435.36354081898
1982-01-01,Georgia,68257,36470.44769192744
1983-01-01,Georgia,76599,38883.12607029304
1984-01-01,Georgia,88641,42297.90844956052
1985-01-01,Georgia,98689,45257.943767141165
1986-01-01,Georgia,108412,46772.32507948996
1987-01-01,Georgia,116822,48643.55539301336
1988-01-01,Georgia,126149,50376.46841101699
1989-01-01,Georgia,133070,50029.5400429217
1990-01-01,Georgia,139526,51905.66891954121
1991-01-01,Georgia,146334,50796.899304146
1992-01-01,Georgia,158265,52269.7825926626
1993-01-01,Georgia,168959,52759.64649227288
1994-01-01,Georgia,184256,54517.209459761405
1995-01-01,Georgia,199138,56253.13602053414
1996-01-01,Georgia,215128,57435.800052611885
1980-01-01,Hawaii,13337,46933.37889329196
1981-01-01,Hawaii,14456,44876.174062785925
1982-01-01,Hawaii,15396,43455.19145950342
1983-01-01,Hawaii,16843,44983.69817345383
1984-01-01,Hawaii,18554,46811.738372524735
1985-01-01,Hawaii,19985,48154.72418374949
1986-01-01,Hawaii,21547,49361.137953017824
1987-01-01,Hawaii,23321,51908.47837241341
1988-01-01,Hawaii,25733,54398.42893951938
1989-01-01,Hawaii,28423,56731.55657049776
1990-01-01,Hawaii,31898,95543.87794511653
1991-01-01,Hawaii,33579,93416.8114445965
1992-01-01,Hawaii,35204,93814.26977079062
1993-01-01,Hawaii,35929,89704.59225656514
1994-01-01,Hawaii,36256,87801.58046676747
1995-01-01,Hawaii,36572,83926.46142634371
1996-01-01,Hawaii,36959,81775.72975953016
1980-01-01,Idaho,9826,35338.37439643348
1981-01-01,Idaho,10584,33402.05137242063
1982-01-01,Idaho,10587,30497.918975671542
1983-01-01,Idaho,11686,32191.484697818883
1984-01-01,Idaho,12483,32673.639479214053
1985-01-01,Idaho,12999,32759.393157566992
1986-01-01,Idaho,13104,31884.47305444008
1987-01-01,Idaho,13826,33364.1348316445
1988-01-01,Idaho,15127,35032.46206528518
1989-01-01,Idaho,16753,36806.49264036442
1990-01-01,Idaho,17769,36451.3846176015
1991-01-01,Idaho,18601,35114.99861335592
1992-01-01,Idaho,20332,36324.30125688062
1993-01-01,Idaho,22696,39012.12077759333
1994-01-01,Idaho,24817,41014.914705924166
1995-01-01,Idaho,27099,42672.18831934052
1996-01-01,Idaho,28152,42154.8622222764
1980-01-01,Illinois,146414,43499.132391548344
1981-01-01,Illinois,160806,52827.33286563007
1982-01-01,Illinois,165181,50234.62093014945
1983-01-01,Illinois,173528,50966.915132470385
1984-01-01,Illinois,194740,54824.50688425017
1985-01-01,Illinois,206509,56850.883373557066
1986-01-01,Illinois,218492,57300.45944185825
1987-01-01,Illinois,230594,59634.54347197221
1988-01-01,Illinois,251086,61694.43510231626
1989-01-01,Illinois,265152,62224.24022488233
1990-01-01,Illinois,277241,94030.1436736591
1991-01-01,Illinois,286582,91768.30853463888
1992-01-01,Illinois,303989,92617.55160489862
1993-01-01,Illinois,317216,93969.7891093662
1994-01-01,Illinois,343363,98604.55038875212
1995-01-01,Illinois,359723,99694.54431286843
1996-01-01,Illinois,377271,101025.974198876
1980-01-01,Indiana,58687,36288.05932938069
1981-01-01,Indiana,64550,42793.9039460211
1982-01-01,Indiana,64681,39718.58681512367
1983-01-01,Indiana,68982,41002.44256402431
1984-01-01,Indiana,78559,44696.21539261208
1985-01-01,Indiana,81781,44935.844090790524
1986-01-01,Indiana,86148,45577.33891583697
1987-01-01,Indiana,91170,47388.25677543495
1988-01-01,Indiana,98740,49086.60781013546
1989-01-01,Indiana,106498,50321.90726774867
1990-01-01,Indiana,110084,46870.189090225045
1991-01-01,Indiana,113831,45514.869876352925
1992-01-01,Indiana,123570,47656.016780785394
1993-01-01,Indiana,130561,47854.793871217764
1994-01-01,Indiana,141157,49574.703132949304
1995-01-01,Indiana,147984,49674.39303291196
1996-01-01,Indiana,155512,50547.32369829076
1980-01-01,Iowa,34032,39649.56605556398
1981-01-01,Iowa,37866,39541.18433855949
1982-01-01,Iowa,36910,35847.08482660646
1983-01-01,Iowa,36957,34822.08706670249
1984-01-01,Iowa,41031,37225.06974788055
1985-01-01,Iowa,42381,37520.11488731291
1986-01-01,Iowa,43111,37203.67534613967
1987-01-01,Iowa,45055,38703.82509608003
1988-01-01,Iowa,48891,40313.365967804624
1989-01-01,Iowa,52771,41612.83030013035
1990-01-01,Iowa,55876,43608.767412748515
1991-01-01,Iowa,57677,42502.91750376556
1992-01-01,Iowa,61313,43665.94244435013
1993-01-01,Iowa,62709,43275.792228500446
1994-01-01,Iowa,69150,46341.55652208676
1995-01-01,Iowa,71905,47076.17202914708
1996-01-01,Iowa,77244,48787.846712003004
1980-01-01,Kansas,28247,40569.133373255885
1981-01-01,Kansas,32007,40754.29363490051
1982-01-01,Kansas,33528,39166.28429086173
1983-01-01,Kansas,35213,39428.66402759774
1984-01-01,Kansas,38441,41127.13780630844
1985-01-01,Kansas,40763,42068.13534587504
1986-01-01,Kansas,41716,41317.78342171417
1987-01-01,Kansas,43883,42655.024675268665
1988-01-01,Kansas,46268,42898.5487473502
1989-01-01,Kansas,48335,42703.94581097328
1990-01-01,Kansas,51274,49961.89988078893
1991-01-01,Kansas,53345,48803.6600512608
1992-01-01,Kansas,56091,49894.85098726279
1993-01-01,Kansas,57925,49576.540752291505
1994-01-01,Kansas,61805,50834.88507515325
1995-01-01,Kansas,63699,50688.856852221244
1996-01-01,Kansas,67965,52060.77792435333
1980-01-01,Kentucky,36593,33934.12371268834
1981-01-01,Kentucky,40659,33638.49109721136
1982-01-01,Kentucky,41723,31772.98986892426
1983-01-01,Kentucky,43374,31754.051194673903
1984-01-01,Kentucky,48829,34268.16938902039
1985-01-01,Kentucky,51547,34949.429718081374
1986-01-01,Kentucky,53348,34854.379261729846
1987-01-01,Kentucky,56565,36502.972778154355
1988-01-01,Kentucky,60727,37668.761280071485
1989-01-01,Kentucky,64718,38450.17942991717
1990-01-01,Kentucky,67508,42433.14379043821
1991-01-01,Kentucky,70536,41610.409494603795
1992-01-01,Kentucky,76572,43433.03588446658
1993-01-01,Kentucky,80361,43542.9126819996
1994-01-01,Kentucky,86283,45016.538157576804
1995-01-01,Kentucky,90459,45376.724329937235
1996-01-01,Kentucky,94987,46064.12912346214
1980-01-01,Louisiana,64007,51663.09583119195
1981-01-01,Louisiana,77638,55041.07088457104
1982-01-01,Louisiana,78484,50578.65499079287
1983-01-01,Louisiana,77297,47565.903456018095
1984-01-01,Louisiana,83043,48942.272558388766
1985-01-01,Louisiana,84771,48175.288789087186
1986-01-01,Louisiana,75858,41473.811091042575
1987-01-01,Louisiana,76501,41858.639459204074
1988-01-01,Louisiana,82320,43814.09295771808
1989-01-01,Louisiana,86196,44279.70290103753
1990-01-01,Louisiana,93591,50995.38003276866
1991-01-01,Louisiana,94298,48232.466699544406
1992-01-01,Louisiana,88912,43728.03489965083
1993-01-01,Louisiana,93243,44034.88764325431
1994-01-01,Louisiana,101943,46272.28616781142
1995-01-01,Louisiana,109153,47787.19645644607
1996-01-01,Louisiana,114967,48602.07390960821
1980-01-01,Maine,10136,30595.478519548014
1981-01-01,Maine,11145,29869.813558681115
1982-01-01,Maine,12037,29703.921158770194
1983-01-01,Maine,13133,31029.205158905737
1984-01-01,Maine,14853,33333.16155848285
1985-01-01,Maine,16112,34707.76473210809
1986-01-01,Maine,17501,36036.35850079942
1987-01-01,Maine,19316,38759.46521754464
1988-01-01,Maine,21552,40866.89563739946
1989-01-01,Maine,22836,40896.33363246812
1990-01-01,Maine,23343,41374.190810555214
1991-01-01,Maine,23398,38746.929010592015
1992-01-01,Maine,24239,38722.02681014281
1993-01-01,Maine,25013,38577.18254855518
1994-01-01,Maine,26204,39766.043427099205
1995-01-01,Maine,27648,40758.53590777889
1996-01-01,Maine,28636,40877.810371841486
1980-01-01,Maryland,46983,37822.62050768255
1981-01-01,Maryland,52654,37516.129555521664
1982-01-01,Maryland,55913,36619.20058902283
1983-01-01,Maryland,61797,38750.65234311706
1984-01-01,Maryland,69915,41537.66681375055
1985-01-01,Maryland,77318,43890.42960590379
1986-01-01,Maryland,84402,45321.97882547672
1987-01-01,Maryland,92102,47950.5670380763
1988-01-01,Maryland,102026,49999.72612073239
1989-01-01,Maryland,108470,52344.849893434504
1990-01-01,Maryland,113723,73353.3197542365
1991-01-01,Maryland,116226,70135.67377706671
1992-01-01,Maryland,119454,69026.4189949606
1993-01-01,Maryland,124745,69009.96572171609
1994-01-01,Maryland,132052,69215.4477157271
1995-01-01,Maryland,137391,68672.29311774432
1996-01-01,Maryland,142910,68099.5387292831
1980-01-01,Massachusetts,68011,40244.2100494983
1981-01-01,Massachusetts,76205,48526.22260845949
1982-01-01,Massachusetts,82292,49415.426175752276
1983-01-01,Massachusetts,91442,52629.096033839356
1984-01-01,Massachusetts,104948,57412.323405506795
1985-01-01,Massachusetts,115579,60563.993258825394
1986-01-01,Massachusetts,126413,63418.38478420433
1987-01-01,Massachusetts,138536,68103.21653649573
1988-01-01,Massachusetts,151213,70732.46566496995
1989-01-01,Massachusetts,157701,70092.56487658415
1990-01-01,Massachusetts,158903,117331.44448969071
1991-01-01,Massachusetts,160193,110166.30931687987
1992-01-01,Massachusetts,166585,110795.58311145584
1993-01-01,Massachusetts,173234,110365.54864420694
1994-01-01,Massachusetts,185335,115860.36597725653
1995-01-01,Massachusetts,195277,118008.28647673663
1996-01-01,Massachusetts,208288,118453.8408653774
1980-01-01,Michigan,102414,37537.27932327929
1981-01-01,Michigan,113048,43958.56037231058
1982-01-01,Michigan,113401,40187.478597355395
1983-01-01,Michigan,125503,43812.84144349287
1984-01-01,Michigan,141474,47346.36287654056
1985-01-01,Michigan,151822,48909.44239076015
1986-01-01,Michigan,161499,49709.46518279426
1987-01-01,Michigan,166855,50928.64718904268
1988-01-01,Michigan,177353,52454.333771653946
1989-01-01,Michigan,186693,52607.216828018165
1990-01-01,Michigan,189748,68280.77509137995
1991-01-01,Michigan,194253,64390.12722650012
1992-01-01,Michigan,207379,65747.52241264183
1993-01-01,Michigan,221261,67479.43556245
1994-01-01,Michigan,246064,72917.19025577624
1995-01-01,Michigan,251017,70933.15883885762
1996-01-01,Michigan,263871,71706.8620144008
1980-01-01,Minnesota,49717,41408.15051229271
1981-01-01,Minnesota,54966,40594.39830968218
1982-01-01,Minnesota,56952,38667.15736871393
1983-01-01,Minnesota,61029,39857.326465393824
1984-01-01,Minnesota,70296,43848.81977382184
1985-01-01,Minnesota,74808,44787.53468058012
1986-01-01,Minnesota,78194,44801.684412086266
1987-01-01,Minnesota,83947,49450.180636626086
1988-01-01,Minnesota,89991,50149.88415831275
1989-01-01,Minnesota,96165,50772.11875035125
1990-01-01,Minnesota,100327,64113.55960537074
1991-01-01,Minnesota,103791,62570.06128171273
1992-01-01,Minnesota,111919,64824.8498981127
1993-01-01,Minnesota,114946,63323.36409180378
1994-01-01,Minnesota,124733,65241.34204804982
1995-01-01,Minnesota,131357,66028.71453843979
1996-01-01,Minnesota,141664,68442.48048848848
1980-01-01,Mississippi,21535,29003.225165358523
1981-01-01,Mississippi,24273,29029.79227303854
1982-01-01,Mississippi,24860,27273.80096194309
1983-01-01,Mississippi,26234,27633.620135625257
1984-01-01,Mississippi,29068,29241.661575924027
1985-01-01,Mississippi,30579,29598.752231800823
1986-01-01,Mississippi,31296,29073.242520521326
1987-01-01,Mississippi,33626,30877.381451400313
1988-01-01,Mississippi,35699,31580.845698841596
1989-01-01,Mississippi,37309,31663.727821565073
1990-01-01,Mississippi,38768,31220.202459712462
1991-01-01,Mississippi,40839,30892.449271217032
1992-01-01,Mississippi,43676,31871.85742905117
1993-01-01,Mississippi,46717,32626.640376688505
1994-01-01,Mississippi,50642,34086.58652854677
1995-01-01,Mississippi,53816,34776.68353569237
1996-01-01,Mississippi,55997,34877.936715498465
1980-01-01,Missouri,53361,36843.71241898741
1981-01-01,Missouri,58672,43117.508531851694
1982-01-01,Missouri,61625,41860.14211316106
1983-01-01,Missouri,66515,43416.17257020098
1984-01-01,Missouri,75872,47127.63486275484
1985-01-01,Missouri,79389,48504.27573409902
1986-01-01,Missouri,84744,48349.084231359935
1987-01-01,Missouri,89836,50164.71695324117
1988-01-01,Missouri,96489,51440.67191928672
1989-01-01,Missouri,102004,50696.87409910101
1990-01-01,Missouri,104097,52487.43980088247
1991-01-01,Missouri,109548,51881.38357636482
1992-01-01,Missouri,115209,51937.1528016093
1993-01-01,Missouri,118323,51129.46387967526
1994-01-01,Missouri,128473,53399.35898993194
1995-01-01,Missouri,137528,55519.97827661433
1996-01-01,Missouri,145044,55896.048318887806
1980-01-01,Montana,9021,38928.07698663436
1981-01-01,Montana,10317,39391.6590345283
1982-01-01,Montana,10379,36210.90429860309
1983-01-01,Montana,10721,35622.16362952316
1984-01-01,Montana,11219,35444.41595837177
1985-01-01,Montana,11218,34175.39078286387
1986-01-01,Montana,11241,33283.14483858783
1987-01-01,Montana,11653,34405.64688914734
1988-01-01,Montana,11875,33875.58770230978
1989-01-01,Montana,12849,35105.698011493805
1990-01-01,Montana,13417,34821.78398429969
1991-01-01,Montana,14057,34128.573593226494
1992-01-01,Montana,15043,34878.650598121385
1993-01-01,Montana,16112,35366.64720282196
1994-01-01,Montana,16961,35641.51494341901
1995-01-01,Montana,17393,34911.3237588039
1996-01-01,Montana,17998,34760.196709151984
1980-01-01,Nebraska,18143,39234.64765589174
1981-01-01,Nebraska,20762,39940.02088190594
1982-01-01,Nebraska,21193,37581.96562877929
1983-01-01,Nebraska,21727,37092.45701933958
1984-01-01,Nebraska,24609,40174.66258947067
1985-01-01,Nebraska,25840,40849.53378055173
1986-01-01,Nebraska,26105,39951.60683178952
1987-01-01,Nebraska,26801,40665.44713558945
1988-01-01,Nebraska,29270,42517.409583982044
1989-01-01,Nebraska,31409,43572.303696290845
1990-01-01,Nebraska,33776,50769.553804701536
1991-01-01,Nebraska,35619,50522.261003465195
1992-01-01,Nebraska,37950,52210.100562309
1993-01-01,Nebraska,39098,51214.78440273036
1994-01-01,Nebraska,42838,54255.862432946524
1995-01-01,Nebraska,44505,53742.96691892808
1996-01-01,Nebraska,48317,56117.107314504654
1980-01-01,Nevada,12007,50920.05562789879
1981-01-01,Nevada,13598,48714.0369800624
1982-01-01,Nevada,14250,45342.43964107315
1983-01-01,Nevada,15420,46239.6100630248
1984-01-01,Nevada,17023,47733.10984248528
1985-01-01,Nevada,18548,48858.16175787924
1986-01-01,Nevada,20246,49743.080729553476
1987-01-01,Nevada,22367,51948.90768019927
1988-01-01,Nevada,25468,54078.51881552073
1989-01-01,Nevada,28587,54912.57868061727
1990-01-01,Nevada,31820,80522.02775528966
1991-01-01,Nevada,33599,75383.51457272196
1992-01-01,Nevada,36503,78407.26889542337
1993-01-01,Nevada,40038,78879.07843236953
1994-01-01,Nevada,44855,83755.95950847371
1995-01-01,Nevada,48974,85179.71866579245
1996-01-01,Nevada,54085,90200.7665358306
1980-01-01,New Hampshire,9365,34533.76990284312
1981-01-01,New Hampshire,10562,34242.270219894854
1982-01-01,New Hampshire,11463,33927.6771758708
1983-01-01,New Hampshire,12714,35890.93312538874
1984-01-01,New Hampshire,14947,39682.69253153905
1985-01-01,New Hampshire,16867,42391.62486630993
1986-01-01,New Hampshire,18773,44126.03404191032
1987-01-01,New Hampshire,21463,48389.87843195094
1988-01-01,New Hampshire,23171,48857.9108995581
1989-01-01,New Hampshire,23885,47244.794990642324
1990-01-01,New Hampshire,23784,57948.996861950094
1991-01-01,New Hampshire,24778,55355.08498199908
1992-01-01,New Hampshire,26555,57921.92211144148
1993-01-01,New Hampshire,27612,57563.966487683145
1994-01-01,New Hampshire,29456,58421.74388847945
1995-01-01,New Hampshire,32149,60330.64038312089
1996-01-01,New Hampshire,34823,65162.039543996
1980-01-01,New Jersey,89656,41326.53012703002
1981-01-01,New Jersey,99921,48105.190358865366
1982-01-01,New Jersey,106847,47339.88518548977
1983-01-01,New Jersey,118993,50542.32239920284
1984-01-01,New Jersey,134933,54546.71839413749
1985-01-01,New Jersey,147575,58077.73451135756
1986-01-01,New Jersey,160458,60198.97006580593
1987-01-01,New Jersey,175651,64523.41050956344
1988-01-01,New Jersey,196353,68825.45939113492
1989-01-01,New Jersey,206442,69111.27088530516
1990-01-01,New Jersey,214845,86088.16637487544
1991-01-01,New Jersey,221678,82616.29425461096
1992-01-01,New Jersey,233153,83587.77362480888
1993-01-01,New Jersey,243396,82075.72405975855
1994-01-01,New Jersey,254546,82206.58563141327
