date,state,unemployment
1996-04-01,Colorado,4.3
1996-04-01,Connecticut,5.2
1996-04-01,District of Columbia,8.6
1996-04-01,Delaware,4.9
1996-04-01,Florida,5.4
1996-04-01,Georgia,4.6
1996-04-01,Hawaii,6
1996-04-01,Idaho,5.5
1996-04-01,Illinois,5.4
1996-04-01,Indiana,4.3
1996-04-01,Iowa,3.7
1996-04-01,Kansas,4.3
1996-04-01,Kentucky,5.4
1996-04-01,Louisiana,6.6
1996-04-01,Maine,5.5
1996-04-01,Maryland,5.1
1996-04-01,Massachusetts,4.8
1996-04-01,Michigan,5
1996-04-01,Minnesota,3.9
1996-04-01,Mississippi,6.2
1996-04-01,Missouri,4.7
1996-04-01,Montana,5.7
1996-04-01,Nebraska,2.7
1996-04-01,Nevada,5.2
1996-04-01,New Hampshire,3.8
1996-04-01,New Jersey,6.3
1996-04-01,New Mexico,7.6
1996-04-01,New York,6.3
1996-04-01,North Carolina,4.5
1996-04-01,North Dakota,3.2
1996-04-01,Ohio,5
1996-04-01,Oklahoma,4.1
1996-04-01,Oregon,5.5
1996-04-01,Pennsylvania,5.7
1996-04-01,Rhode Island,5.2
1996-04-01,South Carolina,5.7
1996-04-01,South Dakota,3.4
1996-04-01,Tennessee,5.1
1996-04-01,Texas,5.9
1996-04-01,Utah,3.4
1996-04-01,Vermont,4.2
1996-04-01,Virginia,4.3
1996-04-01,Washington,6.1
1996-04-01,West Virginia,7.8
1996-04-01,Wisconsin,3.7
1996-04-01,Wyoming,4.9
1996-05-01,Alabama,5.3
1996-05-01,Alaska,7.5
1996-05-01,Arizona,5.5
1996-05-01,Arkansas,5.2
1996-05-01,California,7.5
1996-05-01,Colorado,4.3
1996-05-01,Connecticut,5.2
1996-05-01,District of Columbia,8.6
1996-05-01,Delaware,4.8
1996-05-01,Florida,5.3
1996-05-01,Georgia,4.5
1996-05-01,Hawaii,5.9
1996-05-01,Idaho,5.4
1996-05-01,Illinois,5.4
1996-05-01,Indiana,4.2
1996-05-01,Iowa,3.6
1996-05-01,Kansas,4.3
1996-05-01,Kentucky,5.3
1996-05-01,Louisiana,6.5
1996-05-01,Maine,5.4
1996-05-01,Maryland,5
1996-05-01,Massachusetts,4.7
1996-05-01,Michigan,5
1996-05-01,Minnesota,3.9
1996-05-01,Mississippi,6.1
1996-05-01,Missouri,4.8
1996-05-01,Montana,5.6
1996-05-01,Nebraska,2.7
1996-05-01,Nevada,5.1
1996-05-01,New Hampshire,3.8
1996-05-01,New Jersey,6.2
1996-05-01,New Mexico,7.6
1996-05-01,New York,6.3
1996-05-01,North Carolina,4.4
1996-05-01,North Dakota,3.2
1996-05-01,Ohio,5
1996-05-01,Oklahoma,4
1996-05-01,Oregon,5.5
1996-05-01,Pennsylvania,5.6
1996-05-01,Rhode Island,5.1
1996-05-01,South Carolina,5.7
1996-05-01,South Dakota,3.4
1996-05-01,Tennessee,5
1996-05-01,Texas,5.8
1996-05-01,Utah,3.4
1996-05-01,Vermont,4.3
1996-05-01,Virginia,4.3
1996-05-01,Washington,6.1
1996-05-01,West Virginia,7.7
1996-05-01,Wisconsin,3.7
1996-05-01,Wyoming,5
1996-06-01,Alabama,5.2
1996-06-01,Alaska,7.4
1996-06-01,Arizona,5.6
1996-06-01,Arkansas,5.2
1996-06-01,California,7.4
1996-06-01,Colorado,4.3
1996-06-01,Connecticut,5.2
1996-06-01,District of Columbia,8.6
1996-06-01,Delaware,4.8
1996-06-01,Florida,5.3
1996-06-01,Georgia,4.5
1996-06-01,Hawaii,5.9
1996-06-01,Idaho,5.4
1996-06-01,Illinois,5.4
1996-06-01,Indiana,4
1996-06-01,Iowa,3.6
1996-06-01,Kansas,4.3
1996-06-01,Kentucky,5.2
1996-06-01,Louisiana,6.5
1996-06-01,Maine,5.3
1996-06-01,Maryland,4.9
1996-06-01,Massachusetts,4.6
1996-06-01,Michigan,5
1996-06-01,Minnesota,3.9
1996-06-01,Mississippi,6
1996-06-01,Missouri,4.7
1996-06-01,Montana,5.5
1996-06-01,Nebraska,2.7
1996-06-01,Nevada,5.1
1996-06-01,New Hampshire,3.8
1996-06-01,New Jersey,6.1
1996-06-01,New Mexico,7.6
1996-06-01,New York,6.3
1996-06-01,North Carolina,4.4
1996-06-01,North Dakota,3.1
1996-06-01,Ohio,5
1996-06-01,Oklahoma,3.9
1996-06-01,Oregon,5.5
1996-06-01,Pennsylvania,5.4
1996-06-01,Rhode Island,5
1996-06-01,South Carolina,5.8
1996-06-01,South Dakota,3.3
1996-06-01,Tennessee,5
1996-06-01,Texas,5.7
1996-06-01,Utah,3.3
1996-06-01,Vermont,4.3
1996-06-01,Virginia,4.3
1996-06-01,Washington,6
1996-06-01,West Virginia,7.5
1996-06-01,Wisconsin,3.6
1996-06-01,Wyoming,5
1996-07-01,Alabama,5.1
1996-07-01,Alaska,7.3
1996-07-01,Arizona,5.6
1996-07-01,Arkansas,5.2
1996-07-01,California,7.2
1996-07-01,Colorado,4.3
1996-07-01,Connecticut,5.2
1996-07-01,District of Columbia,8.5
1996-07-01,Delaware,4.9
1996-07-01,Florida,5.2
1996-07-01,Georgia,4.5
1996-07-01,Hawaii,5.8
1996-07-01,Idaho,5.3
1996-07-01,Illinois,5.4
1996-07-01,Indiana,3.9
1996-07-01,Iowa,3.6
1996-07-01,Kansas,4.3
1996-07-01,Kentucky,5.2
1996-07-01,Louisiana,6.4
1996-07-01,Maine,5.3
1996-07-01,Maryland,4.8
1996-07-01,Massachusetts,4.5
1996-07-01,Michigan,4.9
1996-07-01,Minnesota,3.8
1996-07-01,Mississippi,5.9
1996-07-01,Missouri,4.7
1996-07-01,Montana,5.5
1996-07-01,Nebraska,2.7
1996-07-01,Nevada,5
1996-07-01,New Hampshire,3.8
1996-07-01,New Jersey,6
1996-07-01,New Mexico,7.6
1996-07-01,New York,6.2
1996-07-01,North Carolina,4.3
1996-07-01,North Dakota,3.1
1996-07-01,Ohio,4.9
1996-07-01,Oklahoma,3.8
1996-07-01,Oregon,5.5
1996-07-01,Pennsylvania,5.3
1996-07-01,Rhode Island,5
1996-07-01,South Carolina,5.8
1996-07-01,South Dakota,3.3
1996-07-01,Tennessee,5
1996-07-01,Texas,5.6
1996-07-01,Utah,3.3
1996-07-01,Vermont,4.3
1996-07-01,Virginia,4.3
1996-07-01,Washington,5.9
1996-07-01,West Virginia,7.4
1996-07-01,Wisconsin,3.5
1996-07-01,Wyoming,5
1996-08-01,Alabama,5
1996-08-01,Alaska,7.2
1996-08-01,Arizona,5.6
1996-08-01,Arkansas,5.2
1996-08-01,California,7.1
1996-08-01,Colorado,4.2
1996-08-01,Connecticut,5.2
1996-08-01,District of Columbia,8.3
1996-08-01,Delaware,5
1996-08-01,Florida,5.2
1996-08-01,Georgia,4.5
1996-08-01,Hawaii,5.8
1996-08-01,Idaho,5.3
1996-08-01,Illinois,5.3
1996-08-01,Indiana,3.8
1996-08-01,Iowa,3.6
1996-08-01,Kansas,4.3
1996-08-01,Kentucky,5.2
1996-08-01,Louisiana,6.4
1996-08-01,Maine,5.2
1996-08-01,Maryland,4.8
1996-08-01,Massachusetts,4.4
1996-08-01,Michigan,4.9
1996-08-01,Minnesota,3.8
1996-08-01,Mississippi,5.8
1996-08-01,Missouri,4.7
1996-08-01,Montana,5.4
1996-08-01,Nebraska,2.7
1996-08-01,Nevada,5
1996-08-01,New Hampshire,3.8
1996-08-01,New Jersey,6
1996-08-01,New Mexico,7.5
1996-08-01,New York,6.1
1996-08-01,North Carolina,4.2
1996-08-01,North Dakota,3.1
1996-08-01,Ohio,4.9
1996-08-01,Oklahoma,3.8
1996-08-01,Oregon,5.6
1996-08-01,Pennsylvania,5.3
1996-08-01,Rhode Island,5
1996-08-01,South Carolina,5.8
1996-08-01,South Dakota,3.2
1996-08-01,Tennessee,5.1
1996-08-01,Texas,5.5
1996-08-01,Utah,3.3
1996-08-01,Vermont,4.3
1996-08-01,Virginia,4.3
1996-08-01,Washington,5.8
1996-08-01,West Virginia,7.4
1996-08-01,Wisconsin,3.5
1996-08-01,Wyoming,5
1996-09-01,Alabama,5
1996-09-01,Alaska,7.2
1996-09-01,Arizona,5.6
1996-09-01,Arkansas,5.2
1996-09-01,California,7.1
1996-09-01,Colorado,4.1
1996-09-01,Connecticut,5.2
1996-09-01,District of Columbia,8.2
1996-09-01,Delaware,5.1
1996-09-01,Florida,5.2
1996-09-01,Georgia,4.6
1996-09-01,Hawaii,5.9
1996-09-01,Idaho,5.3
1996-09-01,Illinois,5.2
1996-09-01,Indiana,3.7
1996-09-01,Iowa,3.6
1996-09-01,Kansas,4.3
1996-09-01,Kentucky,5.3
1996-09-01,Louisiana,6.3
1996-09-01,Maine,5.1
1996-09-01,Maryland,4.8
1996-09-01,Massachusetts,4.4
1996-09-01,Michigan,4.8
1996-09-01,Minnesota,3.7
1996-09-01,Mississippi,5.8
1996-09-01,Missouri,4.7
1996-09-01,Montana,5.4
1996-09-01,Nebraska,2.6
1996-09-01,Nevada,4.9
1996-09-01,New Hampshire,3.8
1996-09-01,New Jersey,5.9
1996-09-01,New Mexico,7.5
1996-09-01,New York,6.1
1996-09-01,North Carolina,4.2
1996-09-01,North Dakota,3.1
1996-09-01,Ohio,4.9
1996-09-01,Oklahoma,3.8
1996-09-01,Oregon,5.6
1996-09-01,Pennsylvania,5.2
1996-09-01,Rhode Island,5.1
1996-09-01,South Carolina,5.7
1996-09-01,South Dakota,3.2
1996-09-01,Tennessee,5.2
1996-09-01,Texas,5.5
1996-09-01,Utah,3.4
1996-09-01,Vermont,4.4
1996-09-01,Virginia,4.3
1996-09-01,Washington,5.7
1996-09-01,West Virginia,7.4
1996-09-01,Wisconsin,3.4
1996-09-01,Wyoming,5
1996-10-01,Alabama,5.1
1996-10-01,Alaska,7.2
1996-10-01,Arizona,5.6
1996-10-01,Arkansas,5.2
1996-10-01,California,7
1996-10-01,Colorado,4
1996-10-01,Connecticut,5.2
1996-10-01,District of Columbia,8.2
1996-10-01,Delaware,5.1
1996-10-01,Florida,5.1
1996-10-01,Georgia,4.7
1996-10-01,Hawaii,5.9
1996-10-01,Idaho,5.3
1996-10-01,Illinois,5.1
1996-10-01,Indiana,3.6
1996-10-01,Iowa,3.5
1996-10-01,Kansas,4.3
1996-10-01,Kentucky,5.5
1996-10-01,Louisiana,6.3
1996-10-01,Maine,5.1
1996-10-01,Maryland,4.8
1996-10-01,Massachusetts,4.4
1996-10-01,Michigan,4.8
1996-10-01,Minnesota,3.7
1996-10-01,Mississippi,5.8
1996-10-01,Missouri,4.8
1996-10-01,Montana,5.4
1996-10-01,Nebraska,2.6
1996-10-01,Nevada,4.9
1996-10-01,New Hampshire,3.7
1996-10-01,New Jersey,5.9
1996-10-01,New Mexico,7.4
1996-10-01,New York,6.2
1996-10-01,North Carolina,4.1
1996-10-01,North Dakota,3.1
1996-10-01,Ohio,5
1996-10-01,Oklahoma,3.9
1996-10-01,Oregon,5.7
1996-10-01,Pennsylvania,5.2
1996-10-01,Rhode Island,5.2
1996-10-01,South Carolina,5.7
1996-10-01,South Dakota,3.2
1996-10-01,Tennessee,5.3
1996-10-01,Texas,5.5
1996-10-01,Utah,3.4
1996-10-01,Vermont,4.4
1996-10-01,Virginia,4.3
1996-10-01,Washington,5.6
1996-10-01,West Virginia,7.4
1996-10-01,Wisconsin,3.5
1996-10-01,Wyoming,5.1
1996-11-01,Alabama,5.1
1996-11-01,Alaska,7.3
1996-11-01,Arizona,5.6
1996-11-01,Arkansas,5.2
1996-11-01,California,7
1996-11-01,Colorado,3.9
1996-11-01,Connecticut,5.2
1996-11-01,District of Columbia,8.1
1996-11-01,Delaware,5.1
1996-11-01,Florida,5.2
1996-11-01,Georgia,4.8
1996-11-01,Hawaii,6
1996-11-01,Idaho,5.4
1996-11-01,Illinois,5.1
1996-11-01,Indiana,3.5
1996-11-01,Iowa,3.5
1996-11-01,Kansas,4.3
1996-11-01,Kentucky,5.6
1996-11-01,Louisiana,6.2
1996-11-01,Maine,5.2
1996-11-01,Maryland,4.8
1996-11-01,Massachusetts,4.4
1996-11-01,Michigan,4.8
1996-11-01,Minnesota,3.6
1996-11-01,Mississippi,5.8
1996-11-01,Missouri,4.8
1996-11-01,Montana,5.4
1996-11-01,Nebraska,2.6
1996-11-01,Nevada,4.9
1996-11-01,New Hampshire,3.7
1996-11-01,New Jersey,5.9
1996-11-01,New Mexico,7.3
1996-11-01,New York,6.3
1996-11-01,North Carolina,4.1
1996-11-01,North Dakota,3.1
1996-11-01,Ohio,5
1996-11-01,Oklahoma,4
1996-11-01,Oregon,5.8
1996-11-01,Pennsylvania,5.3
1996-11-01,Rhode Island,5.3
1996-11-01,South Carolina,5.7
1996-11-01,South Dakota,3.2
1996-11-01,Tennessee,5.4
1996-11-01,Texas,5.6
1996-11-01,Utah,3.4
1996-11-01,Vermont,4.4
1996-11-01,Virginia,4.3
1996-11-01,Washington,5.6
1996-11-01,West Virginia,7.5
1996-11-01,Wisconsin,3.5
1996-11-01,Wyoming,5.1
1996-12-01,Alabama,5.1
1996-12-01,Alaska,7.4
1996-12-01,Arizona,5.5
1996-12-01,Arkansas,5.2
1996-12-01,California,7
1996-12-01,Colorado,3.9
1996-12-01,Connecticut,5.2
1996-12-01,District of Columbia,8.1
1996-12-01,Delaware,5
1996-12-01,Florida,5.2
1996-12-01,Georgia,4.8
1996-12-01,Hawaii,6
1996-12-01,Idaho,5.4
1996-12-01,Illinois,5.1
1996-12-01,Indiana,3.5
1996-12-01,Iowa,3.5
1996-12-01,Kansas,4.2
1996-12-01,Kentucky,5.7
1996-12-01,Louisiana,6.2
1996-12-01,Maine,5.3
1996-12-01,Maryland,4.8
1996-12-01,Massachusetts,4.4
1996-12-01,Michigan,4.7
1996-12-01,Minnesota,3.6
1996-12-01,Mississippi,5.9
1996-12-01,Missouri,4.8
1996-12-01,Montana,5.5
1996-12-01,Nebraska,2.6
1996-12-01,Nevada,4.8
1996-12-01,New Hampshire,3.7
1996-12-01,New Jersey,5.9
1996-12-01,New Mexico,7.2
1996-12-01,New York,6.4
1996-12-01,North Carolina,4.1
1996-12-01,North Dakota,3.1
1996-12-01,Ohio,5.1
1996-12-01,Oklahoma,4
1996-12-01,Oregon,5.9
1996-12-01,Pennsylvania,5.3
1996-12-01,Rhode Island,5.4
1996-12-01,South Carolina,5.6
1996-12-01,South Dakota,3.2
1996-12-01,Tennessee,5.5
1996-12-01,Texas,5.7
1996-12-01,Utah,3.4
1996-12-01,Vermont,4.4
1996-12-01,Virginia,4.4
1996-12-01,Washington,5.5
1996-12-01,West Virginia,7.5
1996-12-01,Wisconsin,3.6
1996-12-01,Wyoming,5.2
1997-01-01,Alabama,5.1
1997-01-01,Alaska,7.4
1997-01-01,Arizona,5.3
1997-01-01,Arkansas,5.2
1997-01-01,California,6.9
1997-01-01,Colorado,3.8
1997-01-01,Connecticut,5.2
1997-01-01,District of Columbia,8
1997-01-01,Delaware,4.9
1997-01-01,Florida,5.2
1997-01-01,Georgia,4.8
1997-01-01,Hawaii,6
1997-01-01,Idaho,5.4
1997-01-01,Illinois,5.1
1997-01-01,Indiana,3.4
1997-01-01,Iowa,3.5
1997-01-01,Kansas,4.2
1997-01-01,Kentucky,5.8
1997-01-01,Louisiana,6.2
1997-01-01,Maine,5.4
1997-01-01,Maryland,4.9
1997-01-01,Massachusetts,4.4
1997-01-01,Michigan,4.7
1997-01-01,Minnesota,3.5
1997-01-01,Mississippi,5.9
1997-01-01,Missouri,4.7
1997-01-01,Montana,5.5
1997-01-01,Nebraska,2.6
1997-01-01,Nevada,4.7
1997-01-01,New Hampshire,3.6
1997-01-01,New Jersey,5.8
1997-01-01,New Mexico,7.1
1997-01-01,New York,6.5
1997-01-01,North Carolina,4
1997-01-01,North Dakota,3.1
1997-01-01,Ohio,5.1
1997-01-01,Oklahoma,4.1
1997-01-01,Oregon,5.9
1997-01-01,Pennsylvania,5.3
1997-01-01,Rhode Island,5.5
1997-01-01,South Carolina,5.5
1997-01-01,South Dakota,3.1
1997-01-01,Tennessee,5.5
1997-01-01,Texas,5.7
1997-01-01,Utah,3.3
1997-01-01,Vermont,4.4
1997-01-01,Virginia,4.4
1997-01-01,Washington,5.4
1997-01-01,West Virginia,7.4
1997-01-01,Wisconsin,3.6
1997-01-01,Wyoming,5.2
1997-02-01,Alabama,5.1
1997-02-01,Alaska,7.3
1997-02-01,Arizona,5.2
1997-02-01,Arkansas,5.2
1997-02-01,California,6.8
1997-02-01,Colorado,3.6
1997-02-01,Connecticut,5.2
1997-02-01,District of Columbia,7.9
1997-02-01,Delaware,4.8
1997-02-01,Florida,5.1
1997-02-01,Georgia,4.8
1997-02-01,Hawaii,6
1997-02-01,Idaho,5.3
1997-02-01,Illinois,5
1997-02-01,Indiana,3.4
1997-02-01,Iowa,3.4
1997-02-01,Kansas,4.1
1997-02-01,Kentucky,5.7
1997-02-01,Louisiana,6.1
1997-02-01,Maine,5.4
1997-02-01,Maryland,4.9
1997-02-01,Massachusetts,4.3
1997-02-01,Michigan,4.6
1997-02-01,Minnesota,3.5
1997-02-01,Mississippi,5.8
1997-02-01,Missouri,4.6
1997-02-01,Montana,5.6
1997-02-01,Nebraska,2.5
1997-02-01,Nevada,4.6
1997-02-01,New Hampshire,3.6
1997-02-01,New Jersey,5.7
1997-02-01,New Mexico,7
1997-02-01,New York,6.5
1997-02-01,North Carolina,4
1997-02-01,North Dakota,3.1
1997-02-01,Ohio,5
1997-02-01,Oklahoma,4
1997-02-01,Oregon,5.9
1997-02-01,Pennsylvania,5.3
1997-02-01,Rhode Island,5.5
1997-02-01,South Carolina,5.4
1997-02-01,South Dakota,3.1
1997-02-01,Tennessee,5.5
1997-02-01,Texas,5.7
1997-02-01,Utah,3.3
1997-02-01,Vermont,4.3
1997-02-01,Virginia,4.3
1997-02-01,Washington,5.3
1997-02-01,West Virginia,7.3
1997-02-01,Wisconsin,3.6
1997-02-01,Wyoming,5.1
1997-03-01,Alabama,5.1
1997-03-01,Alaska,7.3
1997-03-01,Arizona,5
1997-03-01,Arkansas,5.1
1997-03-01,California,6.7
1997-03-01,Colorado,3.5
1997-03-01,Connecticut,5.1
1997-03-01,District of Columbia,7.9
1997-03-01,Delaware,4.7
1997-03-01,Florida,5.1
1997-03-01,Georgia,4.7
1997-03-01,Hawaii,6
1997-03-01,Idaho,5.3
1997-03-01,Illinois,4.9
1997-03-01,Indiana,3.4
1997-03-01,Iowa,3.3
1997-03-01,Kansas,4
1997-03-01,Kentucky,5.6
1997-03-01,Louisiana,6.1
1997-03-01,Maine,5.5
1997-03-01,Maryland,4.9
1997-03-01,Massachusetts,4.3
1997-03-01,Michigan,4.4
1997-03-01,Minnesota,3.4
1997-03-01,Mississippi,5.8
1997-03-01,Missouri,4.4
1997-03-01,Montana,5.6
1997-03-01,Nebraska,2.5
1997-03-01,Nevada,4.5
1997-03-01,New Hampshire,3.6
1997-03-01,New Jersey,5.6
1997-03-01,New Mexico,6.9
1997-03-01,New York,6.6
1997-03-01,North Carolina,3.9
1997-03-01,North Dakota,3.1
1997-03-01,Ohio,4.9
1997-03-01,Oklahoma,4
1997-03-01,Oregon,5.8
1997-03-01,Pennsylvania,5.3
1997-03-01,Rhode Island,5.5
1997-03-01,South Carolina,5.2
1997-03-01,South Dakota,3
1997-03-01,Tennessee,5.5
1997-03-01,Texas,5.7
1997-03-01,Utah,3.2
1997-03-01,Vermont,4.2
1997-03-01,Virginia,4.3
1997-03-01,Washington,5.2
1997-03-01,West Virginia,7.2
1997-03-01,Wisconsin,3.6
1997-03-01,Wyoming,5.1
1997-04-01,Alabama,5.1
1997-04-01,Alaska,7.2
1997-04-01,Arizona,4.8
1997-04-01,Arkansas,5.1
1997-04-01,California,6.6
1997-04-01,Colorado,3.4
1997-04-01,Connecticut,5
1997-04-01,District of Columbia,7.9
1997-04-01,Delaware,4.4
1997-04-01,Florida,5
1997-04-01,Georgia,4.6
1997-04-01,Hawaii,6
1997-04-01,Idaho,5.2
1997-04-01,Illinois,4.8
1997-04-01,Indiana,3.4
1997-04-01,Iowa,3.3
1997-04-01,Kansas,3.9
1997-04-01,Kentucky,5.5
1997-04-01,Louisiana,6.1
1997-04-01,Maine,5.4
1997-04-01,Maryland,4.8
1997-04-01,Massachusetts,4.2
1997-04-01,Michigan,4.3
1997-04-01,Minnesota,3.4
1997-04-01,Mississippi,5.7
1997-04-01,Missouri,4.3
1997-04-01,Montana,5.6
1997-04-01,Nebraska,2.4
1997-04-01,Nevada,4.4
1997-04-01,New Hampshire,3.5
1997-04-01,New Jersey,5.4
1997-04-01,New Mexico,6.7
1997-04-01,New York,6.5
1997-04-01,North Carolina,3.9
1997-04-01,North Dakota,3.1
1997-04-01,Ohio,4.7
1997-04-01,Oklahoma,4
1997-04-01,Oregon,5.7
1997-04-01,Pennsylvania,5.3
1997-04-01,Rhode Island,5.5
1997-04-01,South Carolina,5
1997-04-01,South Dakota,2.9
1997-04-01,Tennessee,5.5
1997-04-01,Texas,5.6
1997-04-01,Utah,3.1
1997-04-01,Vermont,4.1
1997-04-01,Virginia,4.1
1997-04-01,Washington,5.1
1997-04-01,West Virginia,7.1
1997-04-01,Wisconsin,3.6
1997-04-01,Wyoming,5
1997-05-01,Alabama,5
1997-05-01,Alaska,7.1
1997-05-01,Arizona,4.6
1997-05-01,Arkansas,5.1
1997-05-01,California,6.5
1997-05-01,Colorado,3.3
1997-05-01,Connecticut,4.9
1997-05-01,District of Columbia,7.9
1997-05-01,Delaware,4.2
1997-05-01,Florida,5
1997-05-01,Georgia,4.5
1997-05-01,Hawaii,6
1997-05-01,Idaho,5.2
1997-05-01,Illinois,4.7
1997-05-01,Indiana,3.4
1997-05-01,Iowa,3.2
1997-05-01,Kansas,3.8
1997-05-01,Kentucky,5.4
1997-05-01,Louisiana,6.1
1997-05-01,Maine,5.3
1997-05-01,Maryland,4.8
1997-05-01,Massachusetts,4.2
1997-05-01,Michigan,4.2
1997-05-01,Minnesota,3.3
1997-05-01,Mississippi,5.7
1997-05-01,Missouri,4.2
1997-05-01,Montana,5.5
1997-05-01,Nebraska,2.4
1997-05-01,Nevada,4.4
1997-05-01,New Hampshire,3.5
1997-05-01,New Jersey,5.4
1997-05-01,New Mexico,6.5
1997-05-01,New York,6.5
1997-05-01,North Carolina,3.9
1997-05-01,North Dakota,3.1
1997-05-01,Ohio,4.6
1997-05-01,Oklahoma,4
1997-05-01,Oregon,5.6
1997-05-01,Pennsylvania,5.2
1997-05-01,Rhode Island,5.5
1997-05-01,South Carolina,4.8
1997-05-01,South Dakota,2.9
1997-05-01,Tennessee,5.4
1997-05-01,Texas,5.5
1997-05-01,Utah,3.1
1997-05-01,Vermont,4
1997-05-01,Virginia,4
1997-05-01,Washington,5
1997-05-01,West Virginia,7
1997-05-01,Wisconsin,3.5
1997-05-01,Wyoming,4.9
1997-06-01,Alabama,5
1997-06-01,Alaska,7
1997-06-01,Arizona,4.5
1997-06-01,Arkansas,5.1
1997-06-01,California,6.4
1997-06-01,Colorado,3.2
1997-06-01,Connecticut,4.8
1997-06-01,District of Columbia,8
1997-06-01,Delaware,4.1
1997-06-01,Florida,4.9
1997-06-01,Georgia,4.5
1997-06-01,Hawaii,6
1997-06-01,Idaho,5.2
1997-06-01,Illinois,4.6
1997-06-01,Indiana,3.4
1997-06-01,Iowa,3.1
1997-06-01,Kansas,3.7
1997-06-01,Kentucky,5.3
1997-06-01,Louisiana,6
1997-06-01,Maine,5.2
1997-06-01,Maryland,4.8
1997-06-01,Massachusetts,4.1
1997-06-01,Michigan,4.2
1997-06-01,Minnesota,3.3
1997-06-01,Mississippi,5.7
1997-06-01,Missouri,4.2
1997-06-01,Montana,5.5
1997-06-01,Nebraska,2.4
1997-06-01,Nevada,4.3
1997-06-01,New Hampshire,3.4
1997-06-01,New Jersey,5.3
1997-06-01,New Mexico,6.4
1997-06-01,New York,6.5
1997-06-01,North Carolina,3.8
1997-06-01,North Dakota,3.1
1997-06-01,Ohio,4.5
1997-06-01,Oklahoma,4
1997-06-01,Oregon,5.5
1997-06-01,Pennsylvania,5.2
1997-06-01,Rhode Island,5.4
1997-06-01,South Carolina,4.6
1997-06-01,South Dakota,2.9
1997-06-01,Tennessee,5.4
1997-06-01,Texas,5.5
1997-06-01,Utah,3.1
1997-06-01,Vermont,3.9
1997-06-01,Virginia,3.8
1997-06-01,Washington,4.9
1997-06-01,West Virginia,6.9
1997-06-01,Wisconsin,3.5
1997-06-01,Wyoming,4.8
1997-07-01,Alabama,5
1997-07-01,Alaska,6.9
1997-07-01,Arizona,4.4
1997-07-01,Arkansas,5.1
1997-07-01,California,6.3
1997-07-01,Colorado,3.2
1997-07-01,Connecticut,4.7
1997-07-01,District of Columbia,8.1
1997-07-01,Delaware,3.9
1997-07-01,Florida,4.9
1997-07-01,Georgia,4.4
1997-07-01,Hawaii,6
1997-07-01,Idaho,5.2
1997-07-01,Illinois,4.6
1997-07-01,Indiana,3.5
1997-07-01,Iowa,3.1
1997-07-01,Kansas,3.7
1997-07-01,Kentucky,5.2
1997-07-01,Louisiana,5.9
1997-07-01,Maine,5.1
1997-07-01,Maryland,4.8
1997-07-01,Massachusetts,4.1
1997-07-01,Michigan,4.2
1997-07-01,Minnesota,3.2
1997-07-01,Mississippi,5.7
1997-07-01,Missouri,4.2
1997-07-01,Montana,5.5
1997-07-01,Nebraska,2.4
1997-07-01,Nevada,4.3
1997-07-01,New Hampshire,3.4
1997-07-01,New Jersey,5.3
1997-07-01,New Mexico,6.2
1997-07-01,New York,6.5
1997-07-01,North Carolina,3.8
1997-07-01,North Dakota,3
1997-07-01,Ohio,4.4
1997-07-01,Oklahoma,4
1997-07-01,Oregon,5.4
1997-07-01,Pennsylvania,5.2
1997-07-01,Rhode Island,5.4
1997-07-01,South Carolina,4.4
1997-07-01,South Dakota,2.9
1997-07-01,Tennessee,5.4
1997-07-01,Texas,5.4
1997-07-01,Utah,3.1
1997-07-01,Vermont,3.8
1997-07-01,Virginia,3.7
1997-07-01,Washington,4.8
1997-07-01,West Virginia,6.9
1997-07-01,Wisconsin,3.5
1997-07-01,Wyoming,4.7
1997-08-01,Alabama,4.9
1997-08-01,Alaska,6.8
1997-08-01,Arizona,4.4
1997-08-01,Arkansas,5.1
1997-08-01,California,6.2
1997-08-01,Colorado,3.2
1997-08-01,Connecticut,4.5
1997-08-01,District of Columbia,8.2
1997-08-01,Delaware,3.7
1997-08-01,Florida,4.8
1997-08-01,Georgia,4.3
1997-08-01,Hawaii,5.9
1997-08-01,Idaho,5.2
1997-08-01,Illinois,4.6
1997-08-01,Indiana,3.5
1997-08-01,Iowa,3
1997-08-01,Kansas,3.7
1997-08-01,Kentucky,5.1
1997-08-01,Louisiana,5.8
1997-08-01,Maine,5
1997-08-01,Maryland,4.8
1997-08-01,Massachusetts,4
1997-08-01,Michigan,4.2
1997-08-01,Minnesota,3.1
1997-08-01,Mississippi,5.7
1997-08-01,Missouri,4.3
1997-08-01,Montana,5.4
1997-08-01,Nebraska,2.4
1997-08-01,Nevada,4.3
1997-08-01,New Hampshire,3.3
1997-08-01,New Jersey,5.2
1997-08-01,New Mexico,6.1
1997-08-01,New York,6.4
1997-08-01,North Carolina,3.8
1997-08-01,North Dakota,2.9
1997-08-01,Ohio,4.4
1997-08-01,Oklahoma,4
1997-08-01,Oregon,5.4
1997-08-01,Pennsylvania,5.1
1997-08-01,Rhode Island,5.3
1997-08-01,South Carolina,4.2
1997-08-01,South Dakota,2.9
1997-08-01,Tennessee,5.3
1997-08-01,Texas,5.3
1997-08-01,Utah,3.1
1997-08-01,Vermont,3.8
1997-08-01,Virginia,3.5
1997-08-01,Washington,4.8
1997-08-01,West Virginia,6.8
1997-08-01,Wisconsin,3.4
1997-08-01,Wyoming,4.6
